Date,Close
1/27/2020,119.3
1/28/2020,120.43
1/29/2020,120.04
1/30/2020,121.23
1/31/2020,118.61
2/3/2020,121.94
2/4/2020,123.89
2/5/2020,121.67
2/6/2020,121.67
2/7/2020,121.86
2/10/2020,123.21
2/11/2020,120.71
2/12/2020,119.14
2/13/2020,121.06
2/14/2020,122.32
2/18/2020,122.25
2/19/2020,123.55
2/20/2020,121.84
2/21/2020,119.49
2/24/2020,116.59
2/25/2020,113.25
2/26/2020,112.87
2/27/2020,108.54
2/28/2020,109.36
3/2/2020,114.23
3/3/2020,109.37
3/4/2020,112.18
3/5/2020,109.25
3/6/2020,106.81
3/9/2020,100.03
3/10/2020,107.03
3/11/2020,102.42
3/12/2020,94.92
3/13/2020,103.42
3/16/2020,86.18
3/17/2020,90.89
3/18/2020,80.95
3/19/2020,84.46
3/20/2020,81.77
3/23/2020,77
3/24/2020,86.65
3/25/2020,91.2
3/26/2020,97.69
3/27/2020,93.95
3/30/2020,98.33
3/31/2020,94.99
4/1/2020,88.01
4/2/2020,88.75
4/3/2020,86.19
4/6/2020,95.86
4/7/2020,94.62
4/8/2020,98.37
4/9/2020,99.22
4/13/2020,96.97
4/14/2020,96.85
4/15/2020,93.66
4/16/2020,95.73
4/17/2020,100.63
4/20/2020,97.24
4/21/2020,91.76
4/22/2020,95.4
4/23/2020,94.61
4/24/2020,96.29
4/27/2020,99.18
4/28/2020,99.78
4/29/2020,104.73
4/30/2020,103.06
5/1/2020,100.25
5/4/2020,101.54
5/5/2020,103.83
5/6/2020,105.49
5/7/2020,107.32
5/8/2020,104.78
5/11/2020,101.73
5/12/2020,100.27
5/13/2020,98.86
5/14/2020,99.32
5/15/2020,100.02
5/18/2020,105.05
5/19/2020,102.48
5/20/2020,105.8
5/21/2020,103.58
5/22/2020,103.93
5/26/2020,105.24
5/27/2020,105.35
5/28/2020,106.19
5/29/2020,106.77
6/1/2020,108.87
6/2/2020,107.82
6/3/2020,108.84
6/4/2020,105.75
6/5/2020,109.55
6/8/2020,106.88
6/9/2020,107.39
6/10/2020,106.67
6/11/2020,99.85
6/12/2020,100.34
6/15/2020,99.94
6/16/2020,103.32
6/17/2020,103.15
6/18/2020,104.03
6/19/2020,100.05
6/22/2020,101.29
6/23/2020,101.96
6/24/2020,96.61
6/25/2020,97.43
6/26/2020,94.92
6/29/2020,97.01
6/30/2020,97.62
7/1/2020,98.5
7/2/2020,98.25
7/6/2020,98.11
7/7/2020,96.81
7/8/2020,97.1
7/9/2020,94.82
7/10/2020,95.98
7/13/2020,94.36
7/14/2020,97.54
7/15/2020,100.74
7/16/2020,99.38
7/17/2020,102.6
7/20/2020,102.07
7/21/2020,101.61
7/22/2020,102.44
7/23/2020,102.19
7/24/2020,100.63
7/27/2020,101.15
7/28/2020,99.9
7/29/2020,101.37
7/30/2020,100.45
7/31/2020,99.79
8/3/2020,100.54
8/4/2020,99.65
8/5/2020,98
8/6/2020,102.38
8/7/2020,103.91
8/10/2020,99.34
8/11/2020,98.22
8/12/2020,97.97
8/13/2020,99.48
8/14/2020,99.77
8/17/2020,102.18
8/18/2020,102.67
8/19/2020,100.44
8/20/2020,97
8/21/2020,95.63
8/24/2020,96.22
8/25/2020,98.24
8/26/2020,97.94
8/27/2020,99
8/28/2020,100.16
8/31/2020,99.58
9/1/2020,99.37
9/2/2020,103.13
9/3/2020,100.66
9/4/2020,99.03
9/8/2020,94.98
9/9/2020,96.43
9/10/2020,95
9/11/2020,93.06
9/14/2020,97.17
9/15/2020,100.59
9/16/2020,102.26
9/17/2020,103.8
9/18/2020,103.5
9/21/2020,99.61
9/22/2020,101.09
9/23/2020,99.35
9/24/2020,98.28
9/25/2020,102.13
9/28/2020,104.07
9/29/2020,103.59
9/30/2020,103.05
10/1/2020,104.25
10/2/2020,101.65
10/5/2020,100.82
10/6/2020,102.36
10/7/2020,102.42
10/8/2020,103.39
10/9/2020,105.11
